id,year,month,day,hr,min,sec,Lat,Lon,depth,Mw,time_date
1494,2016,11,1,13,34,0,42.8067,13.133,10.9,2.7,01/11/2016 13:34
1495,2016,11,1,13,35,58,42.9045,13.202,9.2,2.67,01/11/2016 13:35
1496,2016,11,1,14,45,16,42.8528,13.1473,10.7,2.61,01/11/2016 14:45
1497,2016,11,1,14,54,19,42.9858,13.1305,9.2,2.9,01/11/2016 14:54
1498,2016,11,1,15,3,31,43.0577,13.075,9.3,2.57,01/11/2016 15:03
1499,2016,11,1,15,9,33,42.7802,13.2127,9.9,2.64,01/11/2016 15:09
1500,2016,11,1,15,13,43,42.9047,13.1693,8.9,3.61,01/11/2016 15:13
1501,2016,11,1,15,30,3,42.723,13.2107,10.2,2.61,01/11/2016 15:30
1502,2016,11,1,15,46,11,42.8583,13.0447,10,2.97,01/11/2016 15:46
1503,2016,11,1,16,0,59,42.7948,13.1053,11.6,3.26,01/11/2016 16:00
1504,2016,11,1,16,30,30,42.9328,13.2082,9.2,3.23,01/11/2016 16:30
1505,2016,11,1,16,33,50,42.9152,13.1415,8.6,2.51,01/11/2016 16:33
1506,2016,11,1,16,43,31,42.77,13.1552,13.3,2.62,01/11/2016 16:43
1507,2016,11,1,16,44,18,42.7912,13.0787,10.4,2.61,01/11/2016 16:44
1508,2016,11,1,17,4,34,42.8802,13.0763,11.3,3.14,01/11/2016 17:04
1509,2016,11,1,17,5,34,42.8017,13.0993,10.7,3.25,01/11/2016 17:05
1510,2016,11,1,17,31,48,42.7658,13.2218,12.6,2.55,01/11/2016 17:31
1511,2016,11,1,17,59,13,42.8057,13.1353,10.2,3.48,01/11/2016 17:59
1512,2016,11,1,18,2,54,42.8117,13.1273,10.8,3.79,01/11/2016 18:02
1513,2016,11,1,18,3,7,42.8023,13.1598,9.2,3.85,01/11/2016 18:03
1514,2016,11,1,18,6,22,42.8965,13.3172,24.4,3.19,01/11/2016 18:06
1515,2016,11,1,18,28,25,42.7943,13.1222,10.4,2.76,01/11/2016 18:28
1516,2016,11,1,18,47,50,42.7288,13.2203,10,3.4,01/11/2016 18:47
1517,2016,11,1,19,3,20,42.8013,13.032,10.3,3.66,01/11/2016 19:03
1518,2016,11,1,19,28,54,42.7332,13.2092,10.9,2.53,01/11/2016 19:28
1519,2016,11,1,20,38,20,42.92,13.2017,9,3.12,01/11/2016 20:38
1520,2016,11,1,20,46,26,43.0148,13.1383,9.7,3.13,01/11/2016 20:46
1521,2016,11,1,22,2,18,42.6463,13.3193,4.9,2.77,01/11/2016 22:02
1522,2016,11,1,22,37,16,42.7197,13.1927,10.4,2.86,01/11/2016 22:37
1523,2016,11,1,23,1,7,42.9082,13.1782,13.2,2.77,01/11/2016 23:01
1524,2016,11,1,23,33,20,42.6865,13.2035,12.4,2.53,01/11/2016 23:33
1525,2016,11,2,1,3,32,42.8147,13.1462,10.9,2.57,02/11/2016 01:03
1526,2016,11,2,1,39,53,43.0328,13.077,9.1,2.84,02/11/2016 01:39
1527,2016,11,2,1,51,8,42.5417,13.229,12.2,2.58,02/11/2016 01:51
1528,2016,11,2,1,57,27,42.7927,13.0377,10.5,2.65,02/11/2016 01:57
1529,2016,11,2,2,14,8,42.8997,13.3157,24.5,2.69,02/11/2016 02:14
1530,2016,11,2,2,19,43,42.9107,13.1993,9.1,2.92,02/11/2016 02:19
1531,2016,11,2,2,37,10,42.7962,13.0443,10,2.58,02/11/2016 02:37
1532,2016,11,2,3,32,15,43.0772,13.0743,8.9,2.79,02/11/2016 03:32
1533,2016,11,2,3,34,11,42.8707,13.1243,8.5,2.5,02/11/2016 03:34
1534,2016,11,2,4,7,21,43.0273,13.0793,8.8,2.52,02/11/2016 04:07
1535,2016,11,2,4,44,21,42.6143,13.2323,14.4,2.55,02/11/2016 04:44
1536,2016,11,2,5,7,57,43.0028,13.1063,9.5,2.55,02/11/2016 05:07
1537,2016,11,2,5,30,58,42.9137,13.1348,9.7,3.2,02/11/2016 05:30
1538,2016,11,2,5,38,0,42.8008,13.1187,12.1,2.51,02/11/2016 05:38
1539,2016,11,2,5,52,36,43.0393,13.0577,9.8,2.95,02/11/2016 05:52
1540,2016,11,2,5,55,11,42.6388,13.2247,13.4,2.9,02/11/2016 05:55
1541,2016,11,2,6,7,48,42.7773,13.0812,10.4,3.4,02/11/2016 06:07
1542,2016,11,2,6,8,48,43.0352,13.0568,9.6,3.49,02/11/2016 06:08
1543,2016,11,2,6,39,48,42.882,13.0717,10.8,2.79,02/11/2016 06:39
1544,2016,11,2,6,41,13,42.7962,13.1668,10,3.5,02/11/2016 06:41
1545,2016,11,2,7,37,22,42.7132,13.1927,10.1,3.17,02/11/2016 07:37
1546,2016,11,2,8,28,33,42.7183,13.2388,10.4,2.78,02/11/2016 08:28
1547,2016,11,2,8,35,51,42.8948,13.1703,10.2,2.78,02/11/2016 08:35
1548,2016,11,2,8,38,35,42.9317,13.2218,9.2,2.57,02/11/2016 08:38
1549,2016,11,2,8,52,10,42.7423,13.1202,11.6,2.82,02/11/2016 08:52
1550,2016,11,2,9,5,52,42.7063,13.262,11.1,2.62,02/11/2016 09:05
1551,2016,11,2,9,26,53,42.8807,13.1732,8,2.88,02/11/2016 09:26
1552,2016,11,2,9,27,43,43.0008,13.1508,6.2,3.1,02/11/2016 09:27
1553,2016,11,2,10,0,21,43.0058,13.1248,9.3,2.81,02/11/2016 10:00
1554,2016,11,2,10,32,7,42.9415,13.1483,10,2.76,02/11/2016 10:32
1555,2016,11,2,11,13,52,42.7775,13.2047,9.4,3.33,02/11/2016 11:13
1556,2016,11,2,11,24,28,42.8972,13.1083,10.4,2.7,02/11/2016 11:24
1557,2016,11,2,11,28,56,42.8573,13.2255,10.1,2.78,02/11/2016 11:28
1558,2016,11,2,12,5,14,43.0387,13.117,8.1,3.09,02/11/2016 12:05
1559,2016,11,2,12,26,15,42.9303,13.1428,8.1,2.52,02/11/2016 12:26
1560,2016,11,2,12,28,12,42.6315,13.2072,13.4,2.65,02/11/2016 12:28
1561,2016,11,2,12,29,0,42.8373,13.1633,10.5,2.74,02/11/2016 12:29
1562,2016,11,2,13,3,8,43.0268,13.074,8.9,2.51,02/11/2016 13:03
1563,2016,11,2,13,9,0,42.8788,13.0508,10.8,2.52,02/11/2016 13:09
1564,2016,11,2,13,10,23,42.839,13.1662,10.9,2.51,02/11/2016 13:10
1565,2016,11,2,13,44,37,42.7898,13.1477,9,2.7,02/11/2016 13:44
1566,2016,11,2,14,25,59,42.8847,13.1473,10.7,3.21,02/11/2016 14:25
1567,2016,11,2,14,42,37,42.8407,13.1627,10.8,2.68,02/11/2016 14:42
1568,2016,11,2,15,12,26,42.7928,13.0763,10.2,2.71,02/11/2016 15:12
1569,2016,11,2,15,17,30,42.8002,13.1528,10.1,2.99,02/11/2016 15:17
1570,2016,11,2,15,53,2,43.0308,13.0453,9.9,3.44,02/11/2016 15:53
1571,2016,11,2,15,55,59,42.7932,13.173,10.7,2.55,02/11/2016 15:55
1572,2016,11,2,15,56,45,42.9018,13.2077,8.8,2.7,02/11/2016 15:56
1573,2016,11,2,16,12,9,42.7097,13.2253,10.7,2.94,02/11/2016 16:12
1574,2016,11,2,16,29,21,42.8875,13.1893,9.5,2.6,02/11/2016 16:29
1575,2016,11,2,16,56,51,42.8907,13.15,9.1,2.89,02/11/2016 16:56
1576,2016,11,2,17,24,40,42.8087,13.1483,10.2,2.65,02/11/2016 17:24
1577,2016,11,2,17,37,55,42.7538,13.0832,10.5,2.63,02/11/2016 17:37
1578,2016,11,2,17,45,37,42.801,13.1447,10.6,3.15,02/11/2016 17:45
1579,2016,11,2,18,41,20,43.0012,13.0967,8.6,2.81,02/11/2016 18:41
1580,2016,11,2,19,26,47,42.9282,13.2067,9.4,3.43,02/11/2016 19:26
1581,2016,11,2,19,27,41,42.9413,13.1473,9.8,3.37,02/11/2016 19:27
1582,2016,11,2,19,37,49,42.8782,13.0678,8.4,3.98,02/11/2016 19:37
1583,2016,11,2,20,36,11,42.8978,13.2018,9.7,2.97,02/11/2016 20:36
1584,2016,11,2,21,2,43,42.8263,13.0788,8.9,2.69,02/11/2016 21:02
1585,2016,11,2,21,24,51,42.987,13.0407,8.2,2.52,02/11/2016 21:24
1586,2016,11,2,21,57,33,42.8808,13.185,7.7,3.31,02/11/2016 21:57
1587,2016,11,2,21,58,24,43.0268,13.0968,4.2,2.69,02/11/2016 21:58
1588,2016,11,2,22,5,53,42.9495,13.1057,8.5,2.67,02/11/2016 22:05
1589,2016,11,2,22,10,56,43.0413,13.0573,9.5,3.06,02/11/2016 22:10
1590,2016,11,2,22,30,12,42.809,13.1988,10.1,2.68,02/11/2016 22:30
1591,2016,11,2,22,52,45,42.8248,13.3032,10.8,2.75,02/11/2016 22:52
1592,2016,11,2,22,57,3,42.7077,13.2293,9.6,3.05,02/11/2016 22:57
1593,2016,11,2,23,12,26,42.7018,13.234,10,2.71,02/11/2016 23:12
1594,2016,11,3,0,7,25,42.8773,13.1408,10.9,2.54,03/11/2016 00:07
1595,2016,11,3,0,17,9,42.8847,13.2415,7.8,2.64,03/11/2016 00:17
1596,2016,11,3,0,35,1,43.0285,13.049,8.4,4.83,03/11/2016 00:35
1597,2016,11,3,0,37,48,42.8183,13.0703,11.1,2.87,03/11/2016 00:37
1598,2016,11,3,0,40,23,42.7715,13.1428,10.2,2.56,03/11/2016 00:40
1599,2016,11,3,0,42,19,42.7422,13.141,11.1,2.62,03/11/2016 00:42
1600,2016,11,3,0,52,15,42.7247,13.2645,10.5,2.58,03/11/2016 00:52
1601,2016,11,3,1,4,50,42.8018,13.1422,8.9,2.64,03/11/2016 01:04
1602,2016,11,3,1,5,53,42.7468,13.0825,10.6,2.58,03/11/2016 01:05
1603,2016,11,3,1,8,19,42.8575,13.075,11.3,2.96,03/11/2016 01:08
1604,2016,11,3,1,18,31,42.6553,13.3142,7.8,3.09,03/11/2016 01:18
1605,2016,11,3,1,45,26,42.8257,13.1968,12.4,2.65,03/11/2016 01:45
1606,2016,11,3,1,46,2,42.7972,13.1823,9.5,2.75,03/11/2016 01:46
1607,2016,11,3,1,46,29,43.0247,13.0647,9.9,3.08,03/11/2016 01:46
1608,2016,11,3,2,26,55,43.0438,13.0892,8.8,2.78,03/11/2016 02:26
1609,2016,11,3,2,38,32,42.9702,13.1492,10.5,3.22,03/11/2016 02:38
1610,2016,11,3,3,0,46,42.723,13.2465,11.5,2.74,03/11/2016 03:00
1611,2016,11,3,3,47,59,43.0078,13.064,7.6,2.58,03/11/2016 03:47
1612,2016,11,3,4,30,48,42.8257,13.0433,9.9,2.77,03/11/2016 04:30
1613,2016,11,3,4,31,1,42.9433,13.1987,6.5,2.75,03/11/2016 04:31
1614,2016,11,3,4,36,48,42.7755,13.1767,9.7,2.68,03/11/2016 04:36
1615,2016,11,3,5,13,29,42.9932,13.0607,10.8,2.6,03/11/2016 05:13
1616,2016,11,3,5,14,9,42.5092,13.2872,13.6,2.5,03/11/2016 05:14
1617,2016,11,3,5,25,43,42.9238,13.1415,9.6,2.5,03/11/2016 05:25
1618,2016,11,3,5,43,2,42.8692,13.1778,7.6,2.5,03/11/2016 05:43
1619,2016,11,3,5,54,13,42.8858,13.2048,7.9,2.6,03/11/2016 05:54
1620,2016,11,3,6,20,2,42.7332,13.1437,11.2,2.8,03/11/2016 06:20
1621,2016,11,3,6,21,30,42.7758,13.2473,11.3,2.84,03/11/2016 06:21
1622,2016,11,3,6,24,26,42.8913,13.2078,8.7,2.83,03/11/2016 06:24
1623,2016,11,3,7,39,7,42.8338,13.121,9.8,3.41,03/11/2016 07:39
1624,2016,11,3,7,42,52,42.8663,13.1498,10.1,2.77,03/11/2016 07:42
1625,2016,11,3,7,45,37,42.7478,13.1868,10.2,2.67,03/11/2016 07:45
1626,2016,11,3,8,16,45,42.9353,13.2213,10.9,2.58,03/11/2016 08:16
1627,2016,11,3,8,29,57,42.7832,13.1495,10,2.74,03/11/2016 08:29
1628,2016,11,3,9,0,59,42.9222,13.1535,8.6,2.87,03/11/2016 09:00
1629,2016,11,3,9,13,7,42.7292,13.2542,12.2,2.64,03/11/2016 09:13
1630,2016,11,3,9,28,57,42.8527,13.1187,8.9,2.64,03/11/2016 09:28
1631,2016,11,3,9,36,4,42.7462,13.1863,10.1,2.87,03/11/2016 09:36
1632,2016,11,3,10,2,46,42.8988,13.1953,9.7,2.52,03/11/2016 10:02
1633,2016,11,3,10,14,13,42.7822,13.2057,9.9,3.32,03/11/2016 10:14
1634,2016,11,3,10,51,9,42.7362,13.1673,11.1,2.63,03/11/2016 10:51
1635,2016,11,3,11,59,17,42.9093,13.2198,8.9,3.51,03/11/2016 11:59
1636,2016,11,3,12,5,44,42.7108,13.2692,11.3,2.9,03/11/2016 12:05
1637,2016,11,3,12,22,20,42.9222,13.2025,8.9,3.35,03/11/2016 12:22
1638,2016,11,3,13,10,45,42.693,13.178,13.6,3.72,03/11/2016 13:10
1639,2016,11,3,13,16,41,42.9012,13.1718,8.3,2.79,03/11/2016 13:16
1640,2016,11,3,13,22,16,42.6818,13.1463,12.1,2.52,03/11/2016 13:22
1641,2016,11,3,14,12,54,42.6368,13.2128,13.3,2.9,03/11/2016 14:12
1642,2016,11,3,14,41,29,42.9938,13.0763,8.7,3.54,03/11/2016 14:41
1643,2016,11,3,15,38,57,43.0152,13.0468,10.5,2.77,03/11/2016 15:38
1644,2016,11,3,15,47,27,42.7803,13.1057,10.6,2.64,03/11/2016 15:47
1645,2016,11,3,16,18,18,43.0687,13.0638,10,2.52,03/11/2016 16:18
1646,2016,11,3,16,22,51,42.6938,13.1658,10.6,2.66,03/11/2016 16:22
1647,2016,11,3,17,26,34,43.0347,13.0648,9.4,3.16,03/11/2016 17:26
1648,2016,11,3,17,32,50,42.8202,13.0628,9.9,2.59,03/11/2016 17:32
1649,2016,11,3,17,45,9,42.8233,13.2335,13.1,2.81,03/11/2016 17:45
1650,2016,11,3,18,39,35,42.804,13.1285,10.6,2.91,03/11/2016 18:39
1651,2016,11,3,19,4,30,42.7815,13.1903,10.7,2.72,03/11/2016 19:04
1652,2016,11,3,19,16,39,43.0163,13.0538,10.2,3.19,03/11/2016 19:16
1653,2016,11,3,19,34,23,42.6672,13.1745,12.5,2.94,03/11/2016 19:34
1654,2016,11,3,19,35,24,42.8962,13.1488,9.1,2.51,03/11/2016 19:35
1655,2016,11,3,20,29,26,42.8902,13.2028,8.2,2.69,03/11/2016 20:29
1656,2016,11,3,20,30,12,42.7035,13.156,10,2.74,03/11/2016 20:30
1657,2016,11,3,20,32,40,42.7935,13.1102,10.5,3.71,03/11/2016 20:32
1658,2016,11,3,20,47,13,42.8667,13.0562,10.1,2.76,03/11/2016 20:47
1659,2016,11,3,21,10,24,42.7577,13.0543,10.7,3.41,03/11/2016 21:10
1660,2016,11,3,21,37,26,42.7675,13.1873,10.2,2.51,03/11/2016 21:37
1661,2016,11,3,22,21,42,42.8967,13.165,8.1,2.53,03/11/2016 22:21
1662,2016,11,3,22,22,10,42.9008,13.1238,10.9,2.88,03/11/2016 22:22
1663,2016,11,3,22,25,59,42.8345,13.037,9.4,2.65,03/11/2016 22:25
1664,2016,11,3,22,53,36,42.8025,13.1387,10.1,2.91,03/11/2016 22:53
1665,2016,11,3,22,55,53,42.7447,13.2032,10.4,2.74,03/11/2016 22:55
1666,2016,11,3,23,24,35,42.8657,13.0988,10.2,3.35,03/11/2016 23:24
1667,2016,11,4,0,17,32,42.8708,13.0703,10.3,3.16,04/11/2016 00:17
1668,2016,11,4,0,41,27,42.7627,13.1702,8,3.13,04/11/2016 00:41
1669,2016,11,4,1,32,9,43.0042,13.0745,8.8,3.18,04/11/2016 01:32
1670,2016,11,4,1,33,0,42.9073,13.2152,9.1,3.03,04/11/2016 01:33
1671,2016,11,4,1,34,16,42.9027,13.2208,8.5,2.75,04/11/2016 01:34
1672,2016,11,4,1,36,50,42.9073,13.217,7.2,2.51,04/11/2016 01:36
1673,2016,11,4,1,39,5,42.8923,13.1793,10.9,2.59,04/11/2016 01:39
1674,2016,11,4,1,41,28,42.8353,13.0885,13.6,2.71,04/11/2016 01:41
1675,2016,11,4,2,8,43,42.6768,13.2072,12.8,3.14,04/11/2016 02:08
1676,2016,11,4,2,8,44,42.6772,13.2062,12,3.59,04/11/2016 02:08
1677,2016,11,4,2,19,30,42.913,13.1785,8.4,2.53,04/11/2016 02:19
1678,2016,11,4,2,29,14,42.9303,13.0393,11.1,2.91,04/11/2016 02:29
1679,2016,11,4,2,42,31,42.8248,13.1732,12.7,2.51,04/11/2016 02:42
1680,2016,11,4,3,25,26,42.7877,13.1023,12.8,2.82,04/11/2016 03:25
1681,2016,11,4,3,33,3,42.871,13.1093,8.3,2.55,04/11/2016 03:33
1682,2016,11,4,3,47,54,42.7965,13.0863,10.3,2.8,04/11/2016 03:47
1683,2016,11,4,4,29,54,42.8987,13.1647,9.3,2.97,04/11/2016 04:29
1684,2016,11,4,5,19,17,42.8687,13.0987,10.7,2.68,04/11/2016 05:19
1685,2016,11,4,6,4,5,42.9492,13.2198,8.9,2.53,04/11/2016 06:04
1686,2016,11,4,6,11,55,42.7798,13.1502,9,2.58,04/11/2016 06:11
1687,2016,11,4,6,13,11,42.7855,13.1443,9.2,2.98,04/11/2016 06:13
1688,2016,11,4,8,13,28,42.9203,13.2107,11,2.55,04/11/2016 08:13
1689,2016,11,4,9,18,31,42.8003,13.0927,11.1,2.87,04/11/2016 09:18
1690,2016,11,4,9,19,3,42.802,13.0943,11.1,2.55,04/11/2016 09:19
1691,2016,11,4,9,50,8,42.9298,13.1505,10.5,2.52,04/11/2016 09:50
1692,2016,11,4,9,58,28,43.01,13.0722,9.7,3.02,04/11/2016 09:58
1693,2016,11,4,10,48,33,42.8713,13.1332,8.5,3.27,04/11/2016 10:48
1694,2016,11,4,11,41,54,42.6028,13.2343,13.6,2.53,04/11/2016 11:41
1695,2016,11,4,12,30,10,42.7542,13.1843,10.9,2.52,04/11/2016 12:30
1696,2016,11,4,13,26,25,42.9277,13.0605,9.1,2.62,04/11/2016 13:26
1697,2016,11,4,13,42,3,42.6768,13.1852,12,2.5,04/11/2016 13:42
1698,2016,11,4,13,57,52,42.9502,13.2088,7.2,2.88,04/11/2016 13:57
1699,2016,11,4,13,59,27,43.0082,13.07,8.5,2.82,04/11/2016 13:59
1700,2016,11,4,14,31,31,42.9798,13.1348,7.8,3.2,04/11/2016 14:31
1701,2016,11,4,14,46,48,42.9317,13.1137,10.1,2.58,04/11/2016 14:46
1702,2016,11,4,15,15,26,42.9868,13.1328,8.6,3.11,04/11/2016 15:15
1703,2016,11,4,15,15,51,42.7348,13.2027,8.5,2.77,04/11/2016 15:15
1704,2016,11,4,15,33,13,42.7342,13.1947,7.7,2.59,04/11/2016 15:33
1705,2016,11,4,15,52,34,42.6677,13.2137,12.6,2.94,04/11/2016 15:52
1706,2016,11,4,17,42,0,42.9795,13.0578,11,2.6,04/11/2016 17:42
1707,2016,11,4,19,2,50,42.9043,13.1663,14.9,2.5,04/11/2016 19:02
1708,2016,11,4,20,32,26,42.9087,13.2153,8.2,2.55,04/11/2016 20:32
1709,2016,11,4,20,42,22,42.9887,13.0592,9.5,2.71,04/11/2016 20:42
1710,2016,11,4,20,58,36,42.905,13.2087,8.6,2.65,04/11/2016 20:58
1711,2016,11,4,21,12,43,42.7758,13.1963,8.9,2.9,04/11/2016 21:12
1712,2016,11,4,21,14,5,42.9383,13.1683,14.4,2.57,04/11/2016 21:14
1713,2016,11,4,22,9,10,42.9015,13.1843,8.1,2.7,04/11/2016 22:09
1714,2016,11,4,22,14,52,42.9452,13.1557,9,2.61,04/11/2016 22:14
1715,2016,11,4,23,45,21,42.7902,13.1348,10.5,3.37,04/11/2016 23:45
1716,2016,11,4,23,58,19,42.7775,13.1717,10.1,2.79,04/11/2016 23:58
1717,2016,11,5,0,42,6,42.8322,13.2317,13.3,3.06,05/11/2016 00:42
1718,2016,11,5,2,3,12,43.056,13.0948,9.2,2.81,05/11/2016 02:03
1719,2016,11,5,2,9,25,42.8833,13.1338,9.1,2.98,05/11/2016 02:09
1720,2016,11,5,2,21,44,42.953,13.2127,8.8,2.82,05/11/2016 02:21
1721,2016,11,5,2,46,0,42.7608,13.2052,9.6,2.6,05/11/2016 02:46
1722,2016,11,5,2,48,47,43.044,13.1067,7.5,2.63,05/11/2016 02:48
1723,2016,11,5,3,20,56,42.8082,13.1432,10.3,3.08,05/11/2016 03:20
1724,2016,11,5,5,42,49,42.9497,13.0552,12.4,2.96,05/11/2016 05:42
1725,2016,11,5,5,55,28,42.611,13.2813,10.8,2.52,05/11/2016 05:55
1726,2016,11,5,6,46,33,43.0618,13.0652,9.2,3.03,05/11/2016 06:46
1727,2016,11,5,7,16,57,42.9283,13.1328,10.3,2.6,05/11/2016 07:16
1728,2016,11,5,8,1,0,42.7972,13.2118,9.6,2.67,05/11/2016 08:01
1729,2016,11,5,8,16,42,42.9205,13.1997,8.9,2.74,05/11/2016 08:16
1730,2016,11,5,8,17,40,42.6987,13.1472,11.8,3.55,05/11/2016 08:17
1731,2016,11,5,8,25,30,42.6795,13.1817,13.1,3.09,05/11/2016 08:25
1732,2016,11,5,9,1,36,43.0032,13.1133,8.8,2.83,05/11/2016 09:01
1733,2016,11,5,9,6,36,42.6902,13.1443,10.8,2.57,05/11/2016 09:06
1734,2016,11,5,9,31,7,42.8123,13.102,11.4,2.6,05/11/2016 09:31
1735,2016,11,5,9,39,35,42.9508,13.2077,9,3.11,05/11/2016 09:39
1736,2016,11,5,9,43,39,42.8087,13.1307,10.7,2.8,05/11/2016 09:43
1737,2016,11,5,9,45,43,42.9097,13.1938,8.6,3.12,05/11/2016 09:45
1738,2016,11,5,9,48,55,42.6913,13.3118,13.3,2.58,05/11/2016 09:48
1739,2016,11,5,9,50,44,42.924,13.1513,10.1,2.71,05/11/2016 09:50
1740,2016,11,5,10,37,12,42.9457,13.2077,8.6,2.54,05/11/2016 10:37
1741,2016,11,5,11,5,10,42.941,13.2065,8.7,2.56,05/11/2016 11:05
1742,2016,11,5,11,5,24,42.9365,13.2117,7.5,3.39,05/11/2016 11:05
1743,2016,11,5,11,5,45,42.9488,13.2298,9.4,3.82,05/11/2016 11:05
1744,2016,11,5,11,15,26,42.9478,13.2177,9.2,3.24,05/11/2016 11:15
1745,2016,11,5,11,50,6,42.7678,13.2377,9.8,2.57,05/11/2016 11:50
1746,2016,11,5,13,0,10,43.0388,13.1017,7.6,2.53,05/11/2016 13:00
1747,2016,11,5,13,43,30,42.6927,13.1517,10.8,2.63,05/11/2016 13:43
1748,2016,11,5,14,9,54,42.7867,13.1795,10.4,3.02,05/11/2016 14:09
1749,2016,11,5,14,26,41,42.7642,13.1685,14.8,2.51,05/11/2016 14:26
1750,2016,11,5,14,37,18,42.9043,13.2187,7.8,2.7,05/11/2016 14:37
1751,2016,11,5,14,39,51,42.9927,12.9958,11.3,2.53,05/11/2016 14:39
1752,2016,11,5,14,40,56,43.0448,13.0968,7.1,2.5,05/11/2016 14:40
1753,2016,11,5,14,45,20,42.9787,13.1273,8.7,3.43,05/11/2016 14:45
1754,2016,11,5,16,16,28,42.8845,13.2095,9.4,2.77,05/11/2016 16:16
1755,2016,11,5,17,47,46,42.9108,13.1958,8.2,2.79,05/11/2016 17:47
1756,2016,11,5,17,52,51,42.7502,13.1925,8.8,3.4,05/11/2016 17:52
1757,2016,11,5,19,11,58,42.9553,13.2038,9.3,3.49,05/11/2016 19:11
1758,2016,11,5,19,23,45,42.9433,13.2158,7.8,2.95,05/11/2016 19:23
1759,2016,11,5,19,31,59,43.0773,13.077,7,2.5,05/11/2016 19:31
1760,2016,11,5,19,54,56,42.8577,13.1752,9.5,2.52,05/11/2016 19:54
1761,2016,11,5,20,14,54,42.8872,13.2147,7.3,2.72,05/11/2016 20:14
1762,2016,11,5,21,29,11,42.7257,13.1905,8.2,3.44,05/11/2016 21:29
1763,2016,11,5,21,45,7,42.8952,13.1257,9.6,2.7,05/11/2016 21:45
1764,2016,11,5,22,27,56,43.0393,13.0928,8.9,3.01,05/11/2016 22:27
1765,2016,11,5,22,32,5,42.951,13.2048,9,3.21,05/11/2016 22:32
1766,2016,11,6,1,31,26,42.7618,13.1998,9.9,3.04,06/11/2016 01:31
1767,2016,11,6,3,19,31,43.0623,13.0608,9.7,3.75,06/11/2016 03:19
1768,2016,11,6,3,21,37,42.9483,13.2097,9.4,2.63,06/11/2016 03:21
1769,2016,11,6,3,55,21,42.6833,13.1482,11.8,2.66,06/11/2016 03:55
1770,2016,11,6,3,59,40,42.8887,13.0642,10.6,2.62,06/11/2016 03:59
1771,2016,11,6,4,40,51,42.7867,13.1377,9.8,3.14,06/11/2016 04:40
1772,2016,11,6,4,43,43,42.8567,13.1237,10.4,2.56,06/11/2016 04:43
1773,2016,11,6,4,44,25,42.7782,13.2003,9.6,3.38,06/11/2016 04:44
1774,2016,11,6,5,23,0,42.5303,13.2363,9.7,2.53,06/11/2016 05:23
1775,2016,11,6,8,27,24,42.8565,13.2327,9.2,3.05,06/11/2016 08:27
1776,2016,11,6,8,38,24,42.8315,13.2328,14.1,2.53,06/11/2016 08:38
1777,2016,11,6,8,43,38,42.8917,13.1653,9,2.5,06/11/2016 08:43
1778,2016,11,6,9,28,41,42.8012,13.1807,10,2.67,06/11/2016 09:28
1779,2016,11,6,10,13,2,42.8918,13.21,7.6,2.65,06/11/2016 10:13
1780,2016,11,6,10,24,41,42.9567,13.0317,9.4,3.16,06/11/2016 10:24
1781,2016,11,6,10,28,6,42.8688,13.0947,12.3,2.58,06/11/2016 10:28
1782,2016,11,6,12,1,46,42.7277,13.1768,13.8,2.51,06/11/2016 12:01
1783,2016,11,6,12,13,24,42.8128,13.1293,11,2.77,06/11/2016 12:13
1784,2016,11,6,12,22,8,43.0372,13.0992,7.2,2.57,06/11/2016 12:22
1785,2016,11,6,12,30,57,42.7727,13.3027,15.4,2.66,06/11/2016 12:30
1786,2016,11,6,12,33,56,42.96,13.0558,11.5,2.6,06/11/2016 12:33
1787,2016,11,6,13,24,17,42.9467,13.2097,9.2,2.58,06/11/2016 13:24
1788,2016,11,6,14,49,52,43.0153,13.0358,7.6,3.1,06/11/2016 14:49
1789,2016,11,6,15,11,41,43.0657,13.0973,10,2.53,06/11/2016 15:11
1790,2016,11,6,15,33,45,42.9427,13.2185,9.2,2.5,06/11/2016 15:33
1791,2016,11,6,15,45,27,42.7368,13.1437,12,2.68,06/11/2016 15:45
1792,2016,11,6,16,3,20,42.7777,13.3022,15.6,2.73,06/11/2016 16:03
1793,2016,11,6,16,34,24,43.018,13.0935,7,2.63,06/11/2016 16:34
1794,2016,11,6,18,7,29,42.8003,13.1022,12.1,3.04,06/11/2016 18:07
1795,2016,11,6,18,15,19,42.8058,13.1848,10.8,3.58,06/11/2016 18:15
1796,2016,11,6,18,43,18,43.0603,13.0815,8.8,2.78,06/11/2016 18:43
1797,2016,11,6,18,46,0,43.04,13.0738,9.5,2.63,06/11/2016 18:46
1798,2016,11,6,19,31,4,42.938,13.2088,8.5,2.84,06/11/2016 19:31
1799,2016,11,6,20,53,39,42.922,13.1413,10.2,2.63,06/11/2016 20:53
1800,2016,11,6,22,0,19,42.8298,13.0842,12.3,2.52,06/11/2016 22:00
1801,2016,11,6,23,23,3,42.8403,13.1197,12.6,2.68,06/11/2016 23:23
1802,2016,11,7,0,16,30,43.0332,13.0755,10.3,2.75,07/11/2016 00:16
1803,2016,11,7,0,18,5,42.8927,13.2107,6.5,3.06,07/11/2016 00:18
1804,2016,11,7,1,7,20,42.9003,13.1862,7.8,2.56,07/11/2016 01:07
1805,2016,11,7,1,18,5,42.8037,13.1828,10.4,2.9,07/11/2016 01:18
